Date,Aggregate,Fridge,Chest Freezer,Upright Freezer,Tumble Dryer,Washing Machine,Dishwasher,Computer Site,Television Site,Electric Heater,tavg
2013-11-28,16865.780277777776,339.0252777777778,277.4147222222222,712.9447222222221,0.0,0.0,0.0,31.988055555555555,81.82694444444444,5159.421666666666,7.2
2013-11-29,13194.006111111112,343.52,191.24638888888887,696.0602777777777,0.0,0.0,898.0830555555556,20.336944444444445,53.99333333333333,5059.113611111111,7.8
2013-11-30,14653.598333333333,1158.1833333333334,118.64111111111112,519.5316666666666,0.0,0.0,0.0,0.0,1.4252777777777776,4991.126944444444,4.8
2013-12-01,15929.646111111111,898.8463888888889,92.25027777777777,491.5469444444444,0.0,0.0,0.0,0.0,1.4502777777777778,5016.5616666666665,6.3
2013-12-02,17465.405833333334,554.2519444444445,205.21166666666667,562.1594444444444,0.0,362.1722222222222,8.533333333333333,21.40138888888889,134.2025,4989.181666666666,6.9
2013-12-03,15774.642222222223,379.87388888888887,303.7672222222222,692.4208333333333,0.0,655.6516666666666,0.0,68.7388888888889,134.19027777777777,5017.017222222222,6.3
2013-12-04,18559.046388888888,612.6072222222222,260.2783333333333,609.8805555555555,0.0,1292.7263888888888,0.0,16.426666666666666,220.72027777777777,5025.638333333333,6.1
2013-12-05,19028.570555555554,400.96444444444444,416.94194444444446,762.8402777777777,106.99583333333334,0.0,0.0,48.037222222222226,134.355,6167.065833333333,5.7
2013-12-06,18975.23138888889,372.1325,312.31111111111113,666.1652777777778,2.9866666666666664,689.4086111111111,1011.6186111111111,0.0,214.92916666666667,4957.911944444444,4.5
2013-12-07,19907.703611111112,371.8908333333333,326.03749999999997,722.4252777777778,0.0,652.0075,0.0,49.83138888888889,45.97833333333333,7870.849166666667,7.0
2013-12-08,21156.342777777776,440.39666666666665,320.5838888888889,710.6330555555555,155.42833333333334,0.0,949.0977777777778,57.77638888888889,213.73333333333332,5038.7780555555555,8.3
2013-12-09,15374.173333333332,354.9625,343.2861111111111,645.4613888888889,0.0,0.0,0.0,8.063888888888888,110.97111111111111,5048.72,8.4
2013-12-10,19218.840555555555,415.6188888888889,327.0780555555555,800.8808333333333,0.0,0.0,984.585,15.126388888888888,100.75222222222222,5017.423611111111,6.7
2013-12-11,20605.523333333334,342.5780555555556,355.13888888888886,603.3413888888889,480.87416666666667,673.2780555555555,0.0,44.57111111111111,144.62,4978.8133333333335,4.8
2013-12-12,16827.38861111111,1251.315,319.25444444444446,609.3455555555555,0.0,0.0,957.1761111111111,2.4963888888888888,82.12027777777777,7022.860277777778,7.7
2013-12-13,11102.797777777778,945.5716666666667,342.1433333333334,566.2491666666667,0.0,0.0,0.04888888888888889,0.0,1.4922222222222223,4977.089444444445,10.4
2013-12-14,11894.043333333333,806.2975,330.4822222222222,621.3147222222223,0.0,0.0044444444444444444,0.0,0.0,1.431388888888889,5075.8550000000005,8.2
2013-12-15,12919.198055555556,317.8486111111111,348.0,509.84777777777776,0.0,0.0,0.0,0.0,33.844722222222224,5033.302777777778,10.7
2013-12-16,18505.396111111113,309.9641666666667,348.65527777777777,627.1802777777777,0.0,704.6058333333333,1489.1027777777779,46.33583333333333,119.23111111111112,4901.994722222223,10.6
2013-12-17,19918.44777777778,330.90305555555557,375.2141666666667,605.2008333333333,0.0,1638.2172222222223,0.0,0.0,121.86527777777778,6129.480833333333,5.3
2013-12-18,18474.938611111113,301.8836111111111,387.65527777777777,781.6019444444445,0.0,340.1463888888889,0.0,13.903055555555556,196.0588888888889,4979.548333333333,7.9
2013-12-19,19467.685555555556,419.0102777777778,329.21527777777777,623.5455555555556,0.0,640.2438888888889,949.5188888888889,0.0,220.47916666666669,5029.933888888889,4.9
2013-12-20,18761.6575,341.62944444444446,300.98861111111114,590.8613888888889,0.0,453.3522222222222,0.0,0.0,51.14472222222222,5047.420555555555,6.1
2013-12-21,16371.984444444444,374.87,348.2133333333333,594.2208333333333,0.0,0.0,0.0,59.35111111111111,67.1861111111111,5021.263888888889,10.1
2013-12-22,17329.359722222223,336.8333333333333,316.07666666666665,682.2313888888889,0.0,350.30555555555554,965.0127777777777,0.0,160.15944444444443,5041.754166666667,5.4
2013-12-23,22032.435833333333,498.0177777777778,326.46416666666664,675.0719444444444,503.52444444444444,326.5341666666667,0.0,0.0,34.394999999999996,5017.645277777778,8.0
2013-12-24,29663.504444444443,603.1277777777777,385.8488888888889,822.8941666666666,0.0,0.0,1855.9769444444444,0.0,20.06888888888889,4634.7155555555555,6.8
2013-12-25,34783.899722222224,547.755,312.46722222222223,858.7597222222222,0.0,0.0,1911.1222222222223,20.203333333333333,64.1825,9996.673888888889,3.5
2013-12-26,32732.15111111111,634.3430555555556,330.6452777777778,751.6055555555555,1647.0491666666667,707.0305555555556,988.5969444444444,0.0,126.98027777777777,7673.514999999999,3.7
2013-12-27,23004.199444444443,491.05611111111114,335.9122222222222,681.0255555555556,0.49777777777777776,580.8702777777778,986.66,152.11055555555555,102.60444444444444,4132.685,7.9
2013-12-28,24450.945277777777,451.13638888888886,369.44666666666666,747.8813888888889,594.7633333333333,757.0719444444444,970.2244444444444,224.3538888888889,161.39305555555555,7481.998888888889,4.4
2013-12-29,20491.130833333333,393.7763888888889,303.78583333333336,757.5086111111111,0.0,985.3525,0.0,144.03,157.14,7195.059166666667,4.2
2013-12-30,22418.940277777776,474.16055555555556,317.24305555555554,679.6447222222222,0.0,0.0,993.3311111111111,61.462777777777774,298.2366666666667,5034.785833333333,8.3
2013-12-31,19698.276944444446,415.70944444444444,346.2161111111111,650.3052777777777,0.0,331.68194444444447,938.1569444444444,160.09805555555556,280.6661111111111,8433.514166666668,6.7
2014-01-01,20905.21722222222,422.2002777777778,332.2875,812.2225,0.0,342.7375,0.0,190.71805555555557,314.1,5078.6925,8.0
2014-01-02,21385.054722222223,420.7886111111111,333.05111111111114,705.2225,264.52750000000003,750.8780555555555,954.385,32.314166666666665,166.78083333333333,5060.7202777777775,7.4
2014-01-03,19098.498055555556,383.3833333333333,342.3911111111111,771.2672222222222,722.8802777777778,354.3830555555556,0.0,45.455,183.90194444444444,5094.275833333333,7.5
2014-01-04,18739.762777777778,382.3025,328.18833333333333,632.8913888888889,0.0,338.91194444444443,961.3052777777777,88.98694444444445,226.24027777777778,4971.190555555556,5.4
2014-01-05,19585.126944444444,370.5161111111111,330.695,820.2244444444444,0.0,0.0,2.077777777777778,106.53861111111111,274.70722222222224,5043.5361111111115,5.4
2014-01-06,18795.41277777778,415.31972222222225,359.1727777777778,663.1883333333334,0.0,0.0038888888888888888,992.3008333333333,55.32805555555556,136.3461111111111,5024.994722222223,9.9
2014-01-07,19473.6975,429.40305555555557,386.07194444444445,872.6588888888889,9.20111111111111,797.1619444444444,0.0,60.812222222222225,91.33527777777778,5071.785555555555,8.6
2014-01-08,19064.215,411.35805555555555,349.48305555555555,695.4819444444445,0.12444444444444444,608.2130555555556,922.035,21.653333333333332,228.35833333333335,5059.2733333333335,8.0
2014-01-09,18718.891944444444,384.4577777777778,344.78222222222223,703.5811111111111,302.39972222222224,324.6611111111111,0.0,28.555833333333332,214.40694444444443,5015.896944444445,6.9
2014-01-10,13805.306666666667,329.9272222222222,299.37083333333334,650.5055555555556,0.0,0.0,0.0,23.31,2.7480555555555557,4968.5650000000005,5.5
2014-01-11,17367.22388888889,339.99305555555554,303.1897222222222,589.4458333333333,0.0,0.0,37.26222222222222,153.32,43.71277777777778,4985.491388888889,4.3
2014-01-12,17316.527777777777,307.69194444444446,291.0688888888889,676.6497222222222,0.0,372.5736111111111,980.0613888888889,53.507222222222225,102.63666666666667,5047.156666666667,3.1
2014-01-13,17256.67638888889,308.9511111111111,321.8186111111111,602.8866666666667,0.0016666666666666668,0.0,0.0,30.831944444444446,44.29611111111111,6075.993888888889,5.9
2014-01-14,17084.036944444444,309.99083333333334,301.28194444444443,562.1213888888889,2.1333333333333333,0.0,0.0,37.596944444444446,74.8175,6621.5408333333335,4.1
2014-01-15,13897.276111111112,338.45944444444444,324.19472222222225,611.0838888888889,0.0,0.0,0.0,24.956111111111113,20.120555555555555,6651.441388888889,8.9
2014-01-16,16486.394166666665,307.36583333333334,309.49861111111113,686.1111111111111,0.0,0.0,0.0,62.95916666666667,22.929444444444446,5071.478888888889,7.4
2014-01-17,14135.041666666666,316.8052777777778,315.61861111111114,598.7375,4.266666666666667,0.01638888888888889,0.0,0.0,72.45972222222223,4985.609166666667,6.7
2014-01-18,17494.732500000002,364.1308333333333,341.0708333333333,587.2022222222222,0.0,688.1752777777778,0.35555555555555557,108.72888888888889,117.93611111111112,5038.368888888889,7.1
2014-01-19,19054.8475,434.00388888888887,317.72277777777776,678.7236111111112,143.89055555555555,609.6286111111111,0.0,146.25972222222222,251.08888888888887,7784.24,5.8
2014-01-20,21478.79527777778,352.525,283.37916666666666,674.6911111111111,0.0,725.5861111111111,996.2372222222223,42.88305555555556,202.2836111111111,6860.700277777778,2.4
2014-01-21,18826.71138888889,316.5855555555556,326.65222222222224,601.6,0.0,470.9511111111111,0.0,37.274166666666666,195.69555555555556,5080.421944444444,3.4
2014-01-22,17220.18611111111,338.51694444444445,302.5205555555556,585.0672222222222,0.0,633.8980555555555,0.0,5.416944444444445,135.7625,3988.1702777777778,7.0
2014-01-23,20395.336944444443,414.31944444444446,315.7886111111111,593.1872222222222,0.0,1120.3,0.0,69.75861111111111,152.5913888888889,4938.0552777777775,4.6
2014-01-24,2472.1575,31.218055555555555,20.298055555555557,55.18194444444445,0.0,0.0,0.0,0.0,0.0,1.943888888888889,4.5
2014-03-06,267268.99333333335,70014.21361111112,106.8313888888889,214.555,0.0,0.0,0.0,88.88638888888889,92.73972222222223,1006.0558333333333,8.8
2014-03-07,12114.52,336.6166666666667,365.8880555555556,684.2675,31.30777777777778,0.0,1447.591388888889,0.0,16.34777777777778,5090.312777777778,9.3
2014-03-08,10517.587777777779,295.7963888888889,335.4430555555556,558.3344444444444,4.764444444444445,0.0,0.0030555555555555557,0.0,0.8969444444444444,5006.501666666667,9.5
2014-03-09,10199.386666666667,271.195,344.0525,531.4030555555556,0.0,0.0,0.0,0.0,0.8547222222222223,5026.264722222222,12.4
2014-03-10,10292.703333333333,237.05916666666667,348.8727777777778,530.0505555555555,0.0,0.0,0.0,0.0,1.9202777777777778,4968.373333333334,7.8
2014-03-11,10533.452500000001,264.4605555555556,333.27694444444444,564.6800000000001,0.0,0.0,6.826666666666667,0.0,1.4416666666666667,5066.479444444444,6.5
2014-03-12,10546.961388888889,260.4247222222222,328.0241666666667,505.7525,0.0,0.0,0.0,0.0,1.4358333333333333,5041.538611111111,5.3
2014-03-13,10762.555277777778,232.54916666666668,334.05555555555554,522.2591666666667,0.0,0.0,0.0,0.0,1.4872222222222222,5072.779166666667,6.9
2014-03-14,10717.4,268.0438888888889,329.9791666666667,514.6222222222223,0.0,0.0,0.0,0.0,1.5422222222222224,5140.713055555556,8.4
2014-03-15,10284.014722222222,247.90111111111113,343.3227777777778,531.9991666666667,0.0,0.0,0.0,0.0,1.5197222222222222,5028.761944444444,10.5
2014-03-16,10191.041111111112,266.0688888888889,354.3202777777778,556.7013888888889,0.0,0.0,0.0,0.0,1.5280555555555555,5028.916666666667,10.7
2014-03-17,10234.621111111112,276.9427777777778,365.4086111111111,542.1844444444445,0.0,0.0,0.0,0.0,1.5275,5067.148055555555,10.2
2014-03-18,12283.808888888889,291.34805555555556,364.90250000000003,531.2055555555555,0.0,0.0,0.5711111111111111,46.11194444444445,64.46944444444445,5164.27,9.3
2014-03-19,16635.87277777778,419.87,371.23,747.225,187.78361111111113,620.8052777777777,0.0,34.400555555555556,189.03833333333333,5089.0625,10.1
2014-03-20,14010.133333333333,401.3175,380.61694444444447,594.478888888889,0.0,308.6902777777778,0.0,12.876666666666667,83.92694444444444,4996.038333333334,9.5
2014-03-21,14487.544166666667,390.42305555555555,351.865,620.1280555555555,0.0044444444444444444,664.3861111111112,0.0,0.0,216.29833333333335,5130.253888888889,7.4
2014-03-22,18314.631944444445,400.4066666666667,350.34833333333336,660.5188888888889,0.0,320.43416666666667,935.2494444444444,130.46944444444443,316.05305555555555,5025.785555555556,5.6
2014-03-23,12002.558055555555,395.8813888888889,317.31222222222226,680.1069444444445,0.35555555555555557,0.0,0.0,21.877222222222223,85.02388888888889,5015.902222222222,5.3
2014-03-24,15161.879722222222,411.59027777777777,332.43972222222226,598.6002777777778,0.001388888888888889,318.2552777777778,0.09333333333333334,9.366111111111111,58.5675,5010.903333333334,5.5
2014-03-25,15263.794166666667,440.5661111111111,388.6383333333334,619.2405555555556,36.87833333333334,0.003888888888888889,986.1169444444445,26.956666666666667,186.88555555555556,5078.187777777778,6.5
2014-03-26,16511.93388888889,454.69972222222225,405.1913888888889,805.9269444444444,0.13444444444444445,655.3766666666667,0.0,0.0,337.96694444444444,5039.5375,5.0
2014-03-27,15988.96527777778,379.1480555555556,334.42583333333334,709.8233333333334,4.013333333333334,0.0,5.688888888888889,48.695,303.6566666666667,5034.090277777778,4.8
2014-03-28,13978.939444444444,361.37833333333333,358.9605555555556,603.6569444444444,17.115555555555556,327.29583333333335,964.3636111111111,9.374444444444444,54.68777777777778,5032.840277777778,7.6
2014-03-29,11362.740277777779,309.2916666666667,370.3416666666667,572.4105555555556,0.0,0.0,0.0,0.0,1.4411111111111112,5175.173333333333,10.2
2014-03-30,13285.683888888889,464.3441666666667,416.95,544.0552777777777,0.1411111111111111,0.0,2.7075,35.77027777777778,135.42833333333334,5006.460555555555,10.6
2014-03-31,13495.881944444445,401.49583333333334,403.35277777777776,711.0463888888889,1.9116666666666668,308.29777777777775,0.0,37.43333333333333,127.21888888888888,4254.942222222222,10.7
2014-04-01,13699.462222222222,390.76472222222225,408.7,680.5605555555555,231.2138888888889,308.5477777777778,0.0,30.903333333333332,238.77027777777778,3475.198888888889,12.2
2014-04-02,12504.759444444444,442.06888888888886,398.175,668.6877777777778,67.43555555555555,0.0,0.5347222222222222,0.0,242.34444444444443,4050.8713888888888,9.0
2014-04-03,15151.283055555556,419.80333333333334,367.7013888888889,760.6052777777778,65.60055555555556,313.78305555555556,955.0702777777778,11.886111111111111,217.63833333333332,4068.9455555555555,8.9
2014-04-04,14762.191388888888,468.3980555555556,401.55444444444447,709.7752777777778,172.80305555555557,294.5388888888889,39.53944444444444,48.61888888888889,188.05527777777777,4336.366111111111,10.7
2014-04-05,17236.02361111111,429.3905555555556,396.3475,644.0172222222222,0.035555555555555556,280.5788888888889,1240.0266666666666,28.394166666666667,64.28916666666667,4472.296666666667,11.4
2014-04-06,19939.94388888889,541.6105555555556,426.255,708.5544444444445,0.031111111111111114,0.0,900.2227777777778,158.69694444444445,64.28527777777778,3215.0558333333333,14.0
2014-04-07,9696.675277777778,464.05277777777775,390.0627777777778,729.1172222222223,0.0,342.0063888888889,0.03333333333333333,59.08416666666667,69.16499999999999,23.9975,12.0
2014-04-08,9905.180555555555,361.41777777777776,386.1561111111111,630.4808333333333,292.92055555555555,1170.316388888889,929.4111111111112,48.538333333333334,169.89527777777778,24.0025,8.6
2014-04-09,7662.980833333333,399.31805555555553,384.0163888888889,595.0013888888889,0.13333333333333333,0.0,0.0,49.29138888888889,64.15944444444445,23.998055555555556,10.5
2014-04-10,9609.171388888888,453.1072222222222,394.5963888888889,655.5749999999999,0.0,346.445,0.0,61.29194444444445,289.79333333333335,24.002222222222223,9.6
2014-04-11,9689.788333333334,398.04583333333335,396.08416666666665,785.7838888888889,316.37194444444447,857.0794444444444,0.0,56.3825,312.3463888888889,23.998333333333335,9.9
2014-04-12,12041.034444444445,401.26722222222224,395.1427777777778,611.0425,0.9522222222222223,0.0,963.1044444444444,86.04083333333334,169.45777777777778,24.00166666666667,9.3
2014-04-13,7911.850555555556,372.88222222222225,378.59333333333336,615.8986111111111,4.384444444444444,0.0,0.0,59.58416666666667,147.32722222222222,23.99972222222222,9.3
2014-04-14,8858.839722222223,378.0238888888889,394.7875,635.2616666666667,1.0905555555555557,0.0,0.0,11.924444444444445,213.95111111111112,23.9975,10.7
2014-04-15,9259.706944444444,371.42333333333335,364.55861111111113,739.8069444444444,2.3966666666666665,309.2297222222222,968.7016666666667,3.63,209.96944444444443,24.0025,8.6
2014-04-16,7815.462777777778,377.9791666666667,390.4711111111111,618.7747222222222,3.8244444444444445,605.1011111111111,0.0,42.510555555555555,287.48861111111114,23.999166666666667,10.2
2014-04-17,6212.761111111111,367.34444444444443,408.64666666666665,611.7313888888889,748.4558333333333,0.0,0.0,50.454166666666666,63.31472222222222,23.99861111111111,10.1
2014-04-18,4387.722777777778,289.9825,377.78416666666664,663.7594444444444,0.7111111111111111,0.0,0.0,20.65388888888889,1.548611111111111,24.00027777777778,7.6
2014-04-19,4322.917222222222,311.42777777777775,344.53749999999997,536.9391666666667,169.97944444444445,0.0,2.2066666666666666,20.355,1.493611111111111,24.0,7.2
2014-04-20,4353.275555555556,278.5388888888889,365.6502777777778,556.9555555555555,40.55083333333333,0.0,0.5911111111111111,20.372222222222224,1.483611111111111,23.99972222222222,9.7
2014-04-21,4396.178611111111,314.04555555555555,384.0441666666666,546.3616666666667,89.1661111111111,0.0,0.0,20.341944444444444,1.4755555555555555,24.0,12.1
2014-04-22,4474.613888888889,292.4175,408.2475,564.7155555555555,26.286666666666665,0.0,0.0,21.17,1.4513888888888888,24.00027777777778,11.7
2014-04-23,8935.29388888889,424.2266666666667,403.5733333333333,633.4716666666667,327.2163888888889,558.0502777777778,0.0,43.23444444444444,187.22722222222222,24.00111111111111,12.3
2014-04-24,7041.828888888889,447.2058333333333,396.3847222222222,654.7975,3.1444444444444444,578.2455555555556,0.0,41.77,90.73222222222222,23.99888888888889,11.5
2014-04-25,11183.207222222223,393.3013888888889,403.17305555555555,844.8811111111111,2.328888888888889,0.0,0.0,36.45388888888889,363.83694444444444,24.00111111111111,9.5
2014-04-26,10939.843333333332,414.3694444444444,397.1094444444444,722.4475,129.26111111111112,303.1488888888889,936.22,90.49416666666667,270.63055555555553,23.99861111111111,11.5
2014-04-27,7435.072222222222,406.9791666666667,413.9347222222222,608.2813888888888,3.7688888888888887,0.0,0.0,37.92944444444444,119.82527777777777,24.0,10.6
2014-04-28,8822.81138888889,399.9488888888889,422.38944444444445,715.7780555555555,27.964444444444442,267.12944444444446,0.0,34.827777777777776,197.88861111111112,24.00027777777778,11.6
2014-04-29,7902.95,448.7658333333333,411.77222222222224,652.5402777777778,15.248888888888889,596.9216666666666,930.7433333333333,19.529444444444444,115.98555555555555,24.0,12.5
2014-04-30,9613.815555555555,446.4766666666667,451.6644444444444,697.6269444444445,269.53027777777777,260.7294444444444,0.0,20.335833333333333,171.46027777777778,24.0,14.0
2014-05-01,7061.639722222222,414.4483333333333,436.50444444444446,631.9544444444444,1.96,0.0,0.0,124.89777777777778,34.064166666666665,23.99972222222222,10.7
2014-05-02,9088.723055555556,438.7080555555556,415.50638888888886,743.0061111111111,0.06666666666666667,284.04777777777775,906.4877777777778,50.655,321.72583333333336,24.0,8.7
2014-05-03,8237.494444444445,364.3980555555556,387.84222222222223,622.5116666666667,0.029722222222222223,0.0,0.0,90.57555555555555,32.75277777777778,24.00027777777778,8.3
2014-05-04,8719.173333333334,389.96722222222223,411.67777777777775,659.1872222222222,0.0,1363.9369444444444,0.0,147.47222222222223,4.245833333333334,24.0,12.6
2014-05-05,7910.961666666667,382.71916666666664,431.00388888888887,628.3299999999999,0.0,0.0,0.0,76.71694444444445,207.7313888888889,24.0,12.6
2014-05-06,8067.463611111111,423.75194444444446,447.7505555555556,723.9377777777778,17.04222222222222,277.3313888888889,906.7888888888889,71.30611111111111,89.67777777777778,23.999444444444446,13.5
